State,Year,Quater,Registered_Users,App_Opens
Nagaland,2022,1,12057,2545145
Nagaland,2022,1,5881,1439905
Nagaland,2022,1,124644,2509940
Nagaland,2022,1,8280,2214871
Nagaland,2022,1,12743,2409013
Nagaland,2022,2,23037,3821181
Nagaland,2022,2,11005,3435858
Nagaland,2022,2,5029,1179216
Nagaland,2022,2,22136,2652528
Nagaland,2022,2,5687,1607993
Nagaland,2022,2,52343,2058108
Nagaland,2022,2,12747,3216508
Nagaland,2022,2,6212,1814906
Nagaland,2022,2,131738,2935606
Nagaland,2022,2,8753,2960517
Nagaland,2022,2,13417,2970010
Nagaland,2022,3,24237,4897532
Nagaland,2022,3,11494,4023861
Nagaland,2022,3,5296,1261486
Nagaland,2022,3,23192,2846226
Nagaland,2022,3,5963,1467835
Nagaland,2022,3,55046,2961074
Nagaland,2022,3,13393,3246736
Nagaland,2022,3,6534,1704388
Nagaland,2022,3,139011,3144275
Nagaland,2022,3,9128,2539990
Nagaland,2022,3,14092,3135963
Nagaland,2022,4,25340,944668
Nagaland,2022,4,11847,510573
Nagaland,2022,4,5473,179637
Nagaland,2022,4,24045,629958
Nagaland,2022,4,6211,205395
Nagaland,2022,4,57592,2012490
Nagaland,2022,4,13900,447454
Nagaland,2022,4,6750,258849
Nagaland,2022,4,145923,5066680
Nagaland,2022,4,9422,269436
Nagaland,2022,4,14702,646442
Nagaland,2023,1,26501,5931729
Nagaland,2023,1,12359,4415636
Nagaland,2023,1,5691,2171039
Nagaland,2023,1,25058,2635662
Nagaland,2023,1,6491,1263369
Nagaland,2023,1,60269,4162795
Nagaland,2023,1,14523,3341635
Nagaland,2023,1,7042,1457015
Nagaland,2023,1,152828,3381140
Nagaland,2023,1,9817,2411041
Nagaland,2023,1,15357,4056093
Nagaland,2023,2,27813,5295166
Nagaland,2023,2,13007,3589616
Nagaland,2023,2,5984,974762
Nagaland,2023,2,26232,4464242
Nagaland,2023,2,6792,915780
Nagaland,2023,2,62890,3748710
Nagaland,2023,2,15272,3253051
Nagaland,2023,2,7407,2074213
Nagaland,2023,2,159224,4241175
Nagaland,2023,2,10327,1695437
Nagaland,2023,2,16076,3359928
Nagaland,2023,3,29096,14455753
Nagaland,2023,3,13632,5214062
Nagaland,2023,3,6317,2821050
Nagaland,2023,3,27434,4498336
Nagaland,2023,3,7130,2857503
Nagaland,2023,3,65492,4274410
Nagaland,2023,3,15941,3582164
Nagaland,2023,3,7771,2573266
Nagaland,2023,3,165789,5705581
Nagaland,2023,3,10809,2642056
Nagaland,2023,3,16792,3360875
Nagaland,2023,4,30439,1942512
Nagaland,2023,4,14221,711256
Nagaland,2023,4,6574,543710
Nagaland,2023,4,28574,877669
Nagaland,2023,4,7458,333376
Nagaland,2023,4,68041,3872287
Nagaland,2023,4,16666,1463535
Nagaland,2023,4,8085,269325
Nagaland,2023,4,172342,8842999
Nagaland,2023,4,11283,414986
Nagaland,2023,4,17479,897347
Nagaland,2024,1,31941,7910591
Nagaland,2024,1,15014,4075681
Nagaland,2024,1,6951,2363136
Nagaland,2024,1,29997,3440865
Nagaland,2024,1,7857,4548866
Nagaland,2024,1,70998,2945267
Nagaland,2024,1,17533,5551213
Nagaland,2024,1,8518,1623689
Nagaland,2024,1,179628,6514167
Nagaland,2024,1,11884,2337055
Nagaland,2024,1,18309,5174551
Nagaland,2024,2,33389,13028932
Nagaland,2024,2,15586,3285515
Nagaland,2024,2,7239,3910471
Nagaland,2024,2,31277,3317444
Nagaland,2024,2,8155,1415810
Nagaland,2024,2,73786,13030586
Nagaland,2024,2,18244,7358614
Nagaland,2024,2,8850,2055148
Nagaland,2024,2,186894,4601060
Nagaland,2024,2,12347,3419449
Nagaland,2024,2,19109,5071327
Nagaland,2024,3,30747,12426961
Nagaland,2024,3,14031,8976217
Nagaland,2024,3,6491,3657232
Nagaland,2024,3,30298,5736014
Nagaland,2024,3,1749,757821
Nagaland,2024,3,7791,4560151
Nagaland,2024,3,75287,3326211
Nagaland,2024,3,69452,2190959
Nagaland,2024,3,2652,8079978
Nagaland,2024,3,10338,5260145
Nagaland,2024,3,17356,8591228
Nagaland,2024,3,43,68
Nagaland,2024,3,15288,5161675
Nagaland,2024,3,1985,1800803
Nagaland,2024,3,151915,641089
Nagaland,2024,3,11546,2543568
Nagaland,2024,4,32068,2080675
Nagaland,2024,4,14609,1034993
Nagaland,2024,4,6742,180946
Nagaland,2024,4,31411,1414732
Nagaland,2024,4,1807,26924
Nagaland,2024,4,8095,455945
Nagaland,2024,4,77834,3392973
Nagaland,2024,4,72338,3941152
Nagaland,2024,4,2795,330552
Nagaland,2024,4,10820,936105
Nagaland,2024,4,18036,1197388
Nagaland,2024,4,42,110
Nagaland,2024,4,15950,1111569
Nagaland,2024,4,2083,129108
Nagaland,2024,4,156794,8343269
Nagaland,2024,4,12099,812574
Odisha,2018,1,21756,0
Odisha,2018,1,25395,0
Odisha,2018,1,5396,0
Odisha,2018,1,47017,0
Odisha,2018,1,30605,0
Odisha,2018,1,56617,0
Odisha,2018,1,126158,0
Odisha,2018,1,81133,0
Odisha,2018,1,32489,0
Odisha,2018,1,46024,0
Odisha,2018,1,58050,0
Odisha,2018,1,8252,0
Odisha,2018,1,58968,0
Odisha,2018,1,50472,0
Odisha,2018,1,32514,0
Odisha,2018,1,10809,0
Odisha,2018,1,5322,0
Odisha,2018,1,75201,0
Odisha,2018,1,49264,0
Odisha,2018,1,35271,0
Odisha,2018,1,100919,0
Odisha,2018,1,69923,0
Odisha,2018,1,15900,0
Odisha,2018,1,308390,0
Odisha,2018,1,9077,0
Odisha,2018,1,9743,0
Odisha,2018,1,33533,0
Odisha,2018,1,9466,0
Odisha,2018,1,44379,0
Odisha,2018,1,135972,0
Odisha,2018,2,29995,0
Odisha,2018,2,34769,0
Odisha,2018,2,7742,0
Odisha,2018,2,63200,0
Odisha,2018,2,42458,0
Odisha,2018,2,76885,0
Odisha,2018,2,169386,0
Odisha,2018,2,114580,0
Odisha,2018,2,45700,0
Odisha,2018,2,64424,0
Odisha,2018,2,81249,0
Odisha,2018,2,11826,0
Odisha,2018,2,83050,0
Odisha,2018,2,71366,0
Odisha,2018,2,43568,0
Odisha,2018,2,15002,0
Odisha,2018,2,7264,0
Odisha,2018,2,102838,0
Odisha,2018,2,69081,0
Odisha,2018,2,49147,0
Odisha,2018,2,139968,0
Odisha,2018,2,97920,0
Odisha,2018,2,22064,0
Odisha,2018,2,406689,0
Odisha,2018,2,12134,0
Odisha,2018,2,13397,0
Odisha,2018,2,46904,0
Odisha,2018,2,13372,0
Odisha,2018,2,62080,0
Odisha,2018,2,187723,0
Odisha,2018,3,38980,0
Odisha,2018,3,45191,0
Odisha,2018,3,10882,0
Odisha,2018,3,79932,0
Odisha,2018,3,55262,0
Odisha,2018,3,97856,0
Odisha,2018,3,217114,0
Odisha,2018,3,149049,0
Odisha,2018,3,60736,0
Odisha,2018,3,81576,0
Odisha,2018,3,105030,0
Odisha,2018,3,15932,0
Odisha,2018,3,108387,0
Odisha,2018,3,92892,0
Odisha,2018,3,57490,0
Odisha,2018,3,20022,0
Odisha,2018,3,9725,0
Odisha,2018,3,130288,0
Odisha,2018,3,87768,0
Odisha,2018,3,64699,0
Odisha,2018,3,180370,0
Odisha,2018,3,124859,0
Odisha,2018,3,29402,0
Odisha,2018,3,499472,0
Odisha,2018,3,16146,0
Odisha,2018,3,17730,0
Odisha,2018,3,61134,0
Odisha,2018,3,18387,0
Odisha,2018,3,80340,0
Odisha,2018,3,239067,0
Odisha,2018,4,51281,0
Odisha,2018,4,58321,0
Odisha,2018,4,15080,0
Odisha,2018,4,101471,0
Odisha,2018,4,73404,0
Odisha,2018,4,124644,0
Odisha,2018,4,279943,0
Odisha,2018,4,201210,0
Odisha,2018,4,79840,0
Odisha,2018,4,104500,0
Odisha,2018,4,141565,0
Odisha,2018,4,21322,0
Odisha,2018,4,142222,0
Odisha,2018,4,119705,0
Odisha,2018,4,73264,0
Odisha,2018,4,26556,0
Odisha,2018,4,12875,0
Odisha,2018,4,166328,0
Odisha,2018,4,114945,0
Odisha,2018,4,85126,0
Odisha,2018,4,231913,0
Odisha,2018,4,163528,0
Odisha,2018,4,39160,0
Odisha,2018,4,626645,0
Odisha,2018,4,22366,0
Odisha,2018,4,23328,0
Odisha,2018,4,81395,0
Odisha,2018,4,24855,0
Odisha,2018,4,106782,0
Odisha,2018,4,310337,0
Odisha,2019,1,62764,0
Odisha,2019,1,70168,0
Odisha,2019,1,18853,0
Odisha,2019,1,120726,0
Odisha,2019,1,88614,0
Odisha,2019,1,150627,0
Odisha,2019,1,332190,0
Odisha,2019,1,236643,0
Odisha,2019,1,95811,0
Odisha,2019,1,123780,0
Odisha,2019,1,166600,0
Odisha,2019,1,26448,0
Odisha,2019,1,167750,0
Odisha,2019,1,141789,0
Odisha,2019,1,86772,0
Odisha,2019,1,32425,0
Odisha,2019,1,15760,0
Odisha,2019,1,198716,0
Odisha,2019,1,138170,0
Odisha,2019,1,103334,0
Odisha,2019,1,271095,0
Odisha,2019,1,195690,0
Odisha,2019,1,46710,0
Odisha,2019,1,745457,0
Odisha,2019,1,27059,0
Odisha,2019,1,29177,0
Odisha,2019,1,95412,0
Odisha,2019,1,31360,0
Odisha,2019,1,128331,0
Odisha,2019,1,372513,0
Odisha,2019,2,72305,495755
Odisha,2019,2,81022,495742
Odisha,2019,2,22415,118642
Odisha,2019,2,135529,883414
Odisha,2019,2,101439,594930
Odisha,2019,2,169261,1111495
Odisha,2019,2,373530,2473198
Odisha,2019,2,260311,1846911
Odisha,2019,2,108642,590814
Odisha,2019,2,137527,892725
Odisha,2019,2,187084,1241073
Odisha,2019,2,31028,169508
Odisha,2019,2,188657,1240564
Odisha,2019,2,160372,914245
Odisha,2019,2,96854,666626
Odisha,2019,2,37163,224490
Odisha,2019,2,18095,115108
Odisha,2019,2,226776,1387389
Odisha,2019,2,153830,978199
Odisha,2019,2,117914,675453
Odisha,2019,2,299757,1895403
Odisha,2019,2,217206,1311018
Odisha,2019,2,51948,322469
Odisha,2019,2,826007,7930262
Odisha,2019,2,30269,181501
Odisha,2019,2,34063,228235
Odisha,2019,2,106745,714824
Odisha,2019,2,37091,215008
Odisha,2019,2,144710,977239
Odisha,2019,2,417809,3063305
Odisha,2019,3,81196,1883106
Odisha,2019,3,90678,1770193
Odisha,2019,3,25857,446171
Odisha,2019,3,149742,3503548
Odisha,2019,3,112424,2118541
Odisha,2019,3,187022,4028738
Odisha,2019,3,414068,8383336
Odisha,2019,3,290776,6991225
Odisha,2019,3,119622,1973668
Odisha,2019,3,150597,3279953
Odisha,2019,3,208757,4377167
Odisha,2019,3,34914,568521
Odisha,2019,3,208218,4496490
Odisha,2019,3,176327,3166440
Odisha,2019,3,106457,2336777
Odisha,2019,3,41900,795760
Odisha,2019,3,19720,385807
Odisha,2019,3,253356,5131770
Odisha,2019,3,171851,3598002
Odisha,2019,3,130092,2336121
Odisha,2019,3,329289,7191498
Odisha,2019,3,247141,5911543
Odisha,2019,3,56059,1076619
Odisha,2019,3,916565,33532118
Odisha,2019,3,33031,649830
Odisha,2019,3,38597,854904
Odisha,2019,3,118109,2576604
Odisha,2019,3,41265,760438
Odisha,2019,3,160728,3266982
Odisha,2019,3,472851,12789586
Odisha,2019,4,92855,2572175
Odisha,2019,4,102837,2326008
Odisha,2019,4,31023,632262
Odisha,2019,4,168622,4708646
Odisha,2019,4,129224,3046813
Odisha,2019,4,211167,5740433
Odisha,2019,4,469522,12099189
Odisha,2019,4,332074,10791411
Odisha,2019,4,136729,3019216
Odisha,2019,4,170565,5199811
Odisha,2019,4,243586,7595626
Odisha,2019,4,40688,821156
Odisha,2019,4,234041,6256026
Odisha,2019,4,203618,4795515
Odisha,2019,4,117987,3043576
Odisha,2019,4,48304,1084664
Odisha,2019,4,22648,574934
Odisha,2019,4,284913,6637700
Odisha,2019,4,197964,5466695
Odisha,2019,4,148963,3375561
Odisha,2019,4,377976,13408306
Odisha,2019,4,285955,8659610
Odisha,2019,4,62975,1776783
Odisha,2019,4,1014134,44567691
Odisha,2019,4,37879,1013838
Odisha,2019,4,44569,1166530
Odisha,2019,4,135006,4436958
Odisha,2019,4,48075,1054713
Odisha,2019,4,186668,5492952
Odisha,2019,4,534970,18540921
Odisha,2020,1,103064,3025726
Odisha,2020,1,113919,2622470
Odisha,2020,1,36017,810134
Odisha,2020,1,183534,4724765
Odisha,2020,1,142961,3197740
Odisha,2020,1,228339,5485228
Odisha,2020,1,512643,12390552
Odisha,2020,1,359087,9687172
Odisha,2020,1,150139,2865892
Odisha,2020,1,184164,4758117
Odisha,2020,1,265259,6416683
Odisha,2020,1,46063,928386
Odisha,2020,1,253988,6031627
Odisha,2020,1,223893,4509442
Odisha,2020,1,127804,3176128
Odisha,2020,1,53868,1143401
Odisha,2020,1,25015,588130
Odisha,2020,1,313040,7099354
Odisha,2020,1,216687,5184722
Odisha,2020,1,164257,3439280
Odisha,2020,1,410789,9737201
Odisha,2020,1,311477,7876252
Odisha,2020,1,68480,1509358
Odisha,2020,1,1083466,40264249
Odisha,2020,1,41238,931633
Odisha,2020,1,49762,1430994
Odisha,2020,1,145821,3586937
Odisha,2020,1,54715,1277587
Odisha,2020,1,205010,5058749
Odisha,2020,1,578471,16160713
Odisha,2020,2,114240,2859051
Odisha,2020,2,126636,2588267
Odisha,2020,2,41696,882743
Odisha,2020,2,201035,3888601
Odisha,2020,2,160811,3389921
Odisha,2020,2,248700,5337471
Odisha,2020,2,560047,11974700
Odisha,2020,2,387797,9254465
Odisha,2020,2,167531,3024771
Odisha,2020,2,200973,4661195
Odisha,2020,2,289015,6485760
Odisha,2020,2,53151,1077096
Odisha,2020,2,277734,5986548
Odisha,2020,2,247446,4440857
Odisha,2020,2,140220,3167223
Odisha,2020,2,61330,1296520
Odisha,2020,2,28252,638794
Odisha,2020,2,346937,6566112
Odisha,2020,2,236758,5379176
Odisha,2020,2,183430,3519674
Odisha,2020,2,445299,8652777
Odisha,2020,2,338770,7420337
Odisha,2020,2,75331,1530473
Odisha,2020,2,1152010,23751632
Odisha,2020,2,45662,940501
Odisha,2020,2,55642,1371800
Odisha,2020,2,157747,3696555
Odisha,2020,2,62742,1303051
Odisha,2020,2,226451,5599454
Odisha,2020,2,624922,13997247
Odisha,2020,3,126410,3762788
Odisha,2020,3,141282,3437166
Odisha,2020,3,47520,1095975
Odisha,2020,3,219120,5114268
Odisha,2020,3,178315,4193630
Odisha,2020,3,270460,6884775
Odisha,2020,3,611699,16162114
Odisha,2020,3,417525,11824235
Odisha,2020,3,184711,3628788
Odisha,2020,3,218003,5681950
Odisha,2020,3,314312,8166867
Odisha,2020,3,59403,1258669
Odisha,2020,3,302384,7716764
Odisha,2020,3,270844,5578497
Odisha,2020,3,152813,4003243
Odisha,2020,3,69124,1578514
Odisha,2020,3,31745,770291
Odisha,2020,3,381666,8667464
Odisha,2020,3,257975,6866006
Odisha,2020,3,201628,4376520
Odisha,2020,3,481741,11256058
Odisha,2020,3,369877,9556331
Odisha,2020,3,81435,1721885
Odisha,2020,3,1232760,37649694
Odisha,2020,3,49769,1111802
Odisha,2020,3,62087,1854939
Odisha,2020,3,170588,4500388
Odisha,2020,3,70877,1618683
Odisha,2020,3,249580,7165704
Odisha,2020,3,676102,18393658
Odisha,2020,4,139714,5150470
Odisha,2020,4,157029,4690755
Odisha,2020,4,54166,1432194
Odisha,2020,4,238826,6917790
Odisha,2020,4,196340,5296877
Odisha,2020,4,293242,8883260
Odisha,2020,4,669973,21285202
Odisha,2020,4,451339,15145332
Odisha,2020,4,202272,4624350
Odisha,2020,4,236599,7290490
Odisha,2020,4,342034,10037935
Odisha,2020,4,66020,1553389
Odisha,2020,4,328498,10002591
Odisha,2020,4,295929,7049868
Odisha,2020,4,166109,5191792
Odisha,2020,4,77202,2083608
Odisha,2020,4,34813,953637
Odisha,2020,4,418311,11577951
Odisha,2020,4,280051,8638789
Odisha,2020,4,221229,5584366
Odisha,2020,4,520429,13732431
Odisha,2020,4,402457,12511428
Odisha,2020,4,88176,2109317
Odisha,2020,4,1323794,53302329
Odisha,2020,4,54203,1368082
Odisha,2020,4,69150,2495923
Odisha,2020,4,184916,5735089
Odisha,2020,4,79855,2148731
Odisha,2020,4,273289,8654637
Odisha,2020,4,732786,24636680
Odisha,2021,1,150744,5877848
Odisha,2021,1,169607,5295303
Odisha,2021,1,59019,1655456
Odisha,2021,1,256784,8185242
Odisha,2021,1,211780,6105047
Odisha,2021,1,315065,9789441
Odisha,2021,1,721311,22659997
Odisha,2021,1,484003,16338718
Odisha,2021,1,217540,5256946
Odisha,2021,1,253469,8034030
Odisha,2021,1,366825,10503983
Odisha,2021,1,71558,1824578
Odisha,2021,1,352967,10953093
Odisha,2021,1,318465,7758426
Odisha,2021,1,178481,5914718
Odisha,2021,1,83432,2180242
Odisha,2021,1,37397,1031539
Odisha,2021,1,450776,12987159
Odisha,2021,1,300122,9094056
Odisha,2021,1,238380,6473331
Odisha,2021,1,557273,14507340
Odisha,2021,1,431553,13992697
Odisha,2021,1,94551,2395249
Odisha,2021,1,1415897,63590946
Odisha,2021,1,58177,1553860
Odisha,2021,1,74629,2771507
Odisha,2021,1,198238,5903431
Odisha,2021,1,86833,2514529
Odisha,2021,1,293287,8928474
Odisha,2021,1,784846,27238288
Odisha,2021,2,161874,11968717
Odisha,2021,2,182181,12614422
Odisha,2021,2,63880,5010275
Odisha,2021,2,275001,11542753
Odisha,2021,2,227704,12075656
Odisha,2021,2,338114,13461863
Odisha,2021,2,772409,27608178
Odisha,2021,2,518570,15539082
Odisha,2021,2,233243,9225430
Odisha,2021,2,271626,11854300
Odisha,2021,2,392928,10893119
Odisha,2021,2,77158,4903840
Odisha,2021,2,379263,19018016
Odisha,2021,2,342898,14693303
Odisha,2021,2,191043,6410583
Odisha,2021,2,89548,5961388
Odisha,2021,2,40332,3282902
Odisha,2021,2,482937,18200575
Odisha,2021,2,321155,8665991
Odisha,2021,2,256186,12318530
Odisha,2021,2,596366,14433914
Odisha,2021,2,462146,13385190
Odisha,2021,2,101584,4584965
Odisha,2021,2,1511068,41038670
Odisha,2021,2,62600,3741556
Odisha,2021,2,80263,6162465
Odisha,2021,2,212420,8448067
Odisha,2021,2,93780,7567759
Odisha,2021,2,313828,9803145
Odisha,2021,2,838924,23161840
Odisha,2021,3,174728,16760831
Odisha,2021,3,196851,19367873
Odisha,2021,3,69669,7180765
Odisha,2021,3,296251,15869804
Odisha,2021,3,246601,17464237
Odisha,2021,3,364818,17878073
Odisha,2021,3,831869,33950452
Odisha,2021,3,558822,19161874
Odisha,2021,3,252144,13182847
Odisha,2021,3,292800,15108969
Odisha,2021,3,423068,13467683
Odisha,2021,3,83716,7525872
Odisha,2021,3,410049,25107639
Odisha,2021,3,371425,20700116
Odisha,2021,3,205663,8885748
Odisha,2021,3,96862,9090971
Odisha,2021,3,43737,4653968
Odisha,2021,3,520155,25326483
Odisha,2021,3,345234,10720210
Odisha,2021,3,277146,17707579
Odisha,2021,3,641826,18593887
Odisha,2021,3,497069,17210743
Odisha,2021,3,109924,6096184
Odisha,2021,3,1618171,54826366
Odisha,2021,3,67782,5211233
Odisha,2021,3,86765,8993662
Odisha,2021,3,228677,10186197
Odisha,2021,3,102244,11629745
Odisha,2021,3,337718,11487316
Odisha,2021,3,900706,29532377
Odisha,2021,4,187562,11692290
Odisha,2021,4,211160,12137241
Odisha,2021,4,75114,3760894
Odisha,2021,4,317259,15914880
Odisha,2021,4,264773,12924135
Odisha,2021,4,390981,17480548
Odisha,2021,4,889686,43221176
Odisha,2021,4,598043,31222102
Odisha,2021,4,270113,11531339
Odisha,2021,4,313502,14877091
Odisha,2021,4,452384,20733469
Odisha,2021,4,90146,4390762
Odisha,2021,4,440078,21635153
Odisha,2021,4,399076,15901243
Odisha,2021,4,220010,11963212
Odisha,2021,4,103926,4452108
Odisha,2021,4,47096,1991762
Odisha,2021,4,556973,25758922
Odisha,2021,4,368959,17301864
Odisha,2021,4,297438,13714912
Odisha,2021,4,685881,28631052
Odisha,2021,4,531127,26165403
Odisha,2021,4,117909,4637687
Odisha,2021,4,1725313,103883281
Odisha,2021,4,72717,2992225
Odisha,2021,4,93201,5454899
Odisha,2021,4,244622,10314176
Odisha,2021,4,110406,6115274
Odisha,2021,4,361439,17130729
Odisha,2021,4,962341,49421617
Odisha,2022,1,199745,27904765
Odisha,2022,1,224651,39781670
Odisha,2022,1,80251,18234967
Odisha,2022,1,337359,22839033
Odisha,2022,1,282939,30504810
Odisha,2022,1,416483,17717957
Odisha,2022,1,946066,35224808
Odisha,2022,1,636291,13870670
Odisha,2022,1,288188,21570405
Odisha,2022,1,334288,18904610
Odisha,2022,1,481063,11229503
Odisha,2022,1,96377,14268956
Odisha,2022,1,469295,38823385
Odisha,2022,1,426398,37004061
Odisha,2022,1,234082,10212241
Odisha,2022,1,110888,16470623
Odisha,2022,1,50320,8099241
Odisha,2022,1,592346,40157197
Odisha,2022,1,392154,6174742
Odisha,2022,1,317138,28639512
Odisha,2022,1,728990,15519468
Odisha,2022,1,564442,14364283
Odisha,2022,1,125997,10956996
Odisha,2022,1,1827307,23177026
Odisha,2022,1,77892,8481506
Odisha,2022,1,99565,16191101
Odisha,2022,1,260324,11960161
Odisha,2022,1,117939,27644841
Odisha,2022,1,384475,10109615
Odisha,2022,1,1021526,17817312
Odisha,2022,2,211140,31430424
Odisha,2022,2,237081,47274564
Odisha,2022,2,84884,19891279
Odisha,2022,2,356271,25229949
Odisha,2022,2,299472,32115481
Odisha,2022,2,440242,19193666
Odisha,2022,2,999398,39525025
Odisha,2022,2,672209,14113435
Odisha,2022,2,304554,23608819
Odisha,2022,2,353317,22673681
Odisha,2022,2,507695,11401607
Odisha,2022,2,101852,15706025
Odisha,2022,2,496154,42781421
Odisha,2022,2,451049,41951412
Odisha,2022,2,247348,10509895
Odisha,2022,2,117216,18747026
Odisha,2022,2,53242,9142000
Odisha,2022,2,625606,44748581
Odisha,2022,2,414004,6001985
Odisha,2022,2,335510,30546407
Odisha,2022,2,769737,16393327
Odisha,2022,2,595694,13831227
Odisha,2022,2,133295,10960661
Odisha,2022,2,1924289,22124501
Odisha,2022,2,82326,9202348
Odisha,2022,2,105268,18586944
Odisha,2022,2,274898,13931319
Odisha,2022,2,124828,31033185
Odisha,2022,2,406125,10419790
Odisha,2022,2,1077286,17235109
Odisha,2022,3,222586,33945163
Odisha,2022,3,249470,53647667
Odisha,2022,3,89362,23837496
Odisha,2022,3,375127,27943716
Odisha,2022,3,315775,40099719
Odisha,2022,3,464296,19729655
Odisha,2022,3,1054407,38860922
Odisha,2022,3,709685,13224455
Odisha,2022,3,320560,27614270
Odisha,2022,3,372560,23712251
Odisha,2022,3,535581,9788610
Odisha,2022,3,107220,19020938
Odisha,2022,3,523219,43193575
Odisha,2022,3,475312,45099249
Odisha,2022,3,260834,11635221
Odisha,2022,3,123544,20408655
Odisha,2022,3,55962,8639893
Odisha,2022,3,658859,49671724
Odisha,2022,3,436498,5968654
Odisha,2022,3,353484,39157906
Odisha,2022,3,812109,15492753
Odisha,2022,3,627710,12891436
Odisha,2022,3,140448,12360126
Odisha,2022,3,2025108,20626170
Odisha,2022,3,86776,11356098
Odisha,2022,3,111136,18699712
Odisha,2022,3,290094,14922946
Odisha,2022,3,131269,36138099
Odisha,2022,3,428410,10854747
Odisha,2022,3,1135881,16934098
Odisha,2022,4,233250,14316175
Odisha,2022,4,260639,16992431
Odisha,2022,4,93093,6342406
Odisha,2022,4,392612,21257755
Odisha,2022,4,330196,18366255
Odisha,2022,4,486514,22286387
Odisha,2022,4,1105095,51733365
Odisha,2022,4,743948,41705177
Odisha,2022,4,334060,16393602
Odisha,2022,4,389751,18946953
Odisha,2022,4,560896,26309764
Odisha,2022,4,111771,6654100
Odisha,2022,4,547019,28270009
Odisha,2022,4,495920,22223760
Odisha,2022,4,273411,15959473
Odisha,2022,4,129217,5092507
Odisha,2022,4,58213,2499036
Odisha,2022,4,689753,36013906
Odisha,2022,4,457355,21518826
Odisha,2022,4,369088,18504795
Odisha,2022,4,850800,38032263
Odisha,2022,4,657668,32735944
Odisha,2022,4,146518,6082316
Odisha,2022,4,2124474,121676587
Odisha,2022,4,90477,3930821
Odisha,2022,4,116235,6529748
Odisha,2022,4,303718,12978384
Odisha,2022,4,136384,9757473
Odisha,2022,4,448239,22329029
Odisha,2022,4,1190925,60660007
Odisha,2023,1,244361,41877308
Odisha,2023,1,272545,76368959
Odisha,2023,1,97476,33570173
Odisha,2023,1,410880,34949887
Odisha,2023,1,346059,52355760
Odisha,2023,1,509422,26034792
Odisha,2023,1,1156695,48949213
Odisha,2023,1,779435,14136512
Odisha,2023,1,349731,32727699
Odisha,2023,1,408554,32611252
Odisha,2023,1,587089,10221519
Odisha,2023,1,116868,27717325
Odisha,2023,1,573097,56965598
Odisha,2023,1,519691,62295715
Odisha,2023,1,286528,14203446
Odisha,2023,1,135276,26810679
Odisha,2023,1,60935,13180411
Odisha,2023,1,721849,65121077
Odisha,2023,1,478526,7618009
Odisha,2023,1,386539,45307557
Odisha,2023,1,890218,17216027
Odisha,2023,1,687988,16373208
Odisha,2023,1,153663,17078413
Odisha,2023,1,2220922,21174048
Odisha,2023,1,94733,14508664
Odisha,2023,1,121770,25202832
Odisha,2023,1,317861,14302029
Odisha,2023,1,142795,54308662
Odisha,2023,1,469483,10361321
Odisha,2023,1,1246094,15939538
Odisha,2023,2,255351,45924966
Odisha,2023,2,284656,79604370
Odisha,2023,2,102207,34648451
Odisha,2023,2,428364,28891094
Odisha,2023,2,362348,53565366
Odisha,2023,2,531744,28623488
Odisha,2023,2,1206180,50277700
Odisha,2023,2,812448,16119391
Odisha,2023,2,365839,30351267
Odisha,2023,2,426807,34708000
Odisha,2023,2,612055,10411492
Odisha,2023,2,122535,25734882
Odisha,2023,2,598879,50839178
Odisha,2023,2,544278,60545972
Odisha,2023,2,298784,13488327
Odisha,2023,2,141530,27111324
Odisha,2023,2,63936,12027190
Odisha,2023,2,752827,63031631
Odisha,2023,2,498811,8373184
Odisha,2023,2,404297,47903145
Odisha,2023,2,928537,16606784
Odisha,2023,2,716985,15127178
Odisha,2023,2,160775,14353933
Odisha,2023,2,2305026,17260945
Odisha,2023,2,99233,17947634
Odisha,2023,2,127250,24501529
Odisha,2023,2,331761,14169514
Odisha,2023,2,149899,49295614
Odisha,2023,2,489599,11413659
Odisha,2023,2,1297120,15592723
Odisha,2023,3,266420,53618607
Odisha,2023,3,296920,90358852
Odisha,2023,3,106928,38184730
Odisha,2023,3,446108,29609358
Odisha,2023,3,378083,66392328
Odisha,2023,3,554273,27502722
Odisha,2023,3,1256950,42958203
Odisha,2023,3,845882,13530785
Odisha,2023,3,381349,31726477
Odisha,2023,3,444835,24902851
Odisha,2023,3,637667,9140582
Odisha,2023,3,128118,25641846
Odisha,2023,3,624670,55330402
Odisha,2023,3,568108,69695447
Odisha,2023,3,311323,15964323
Odisha,2023,3,147796,46295194
Odisha,2023,3,66771,14158506
Odisha,2023,3,783750,75926768
